Date,Hour,City,City_Code,Grid_ID,Consumer_Type,Energy_Consumption_kWh,Renewable_Energy_kWh,Grid_Load_Percentage,Voltage_Level,Power_Outage,Temperature_C,Tariff_Rate,Energy_Cost,Peak_Hour,Smart_Meter_ID
08-08-2025,9,Hyderabad,HYD,G270,Commercial,16.7,8.16,50.67,229.06,0,27.59,6.68,111.65,No,SM57231
08-04-2025,17,Chandigarh,CHD,G521,Commercial,16.26,5.58,35.63,234.02,0,22.9,6.21,100.98,No,SM28334
02-10-2025,15,Ahmedabad,AMD,G430,Commercial,29.23,12.94,56.92,224.77,0,32.06,5.54,161.85,No,SM92201
05-08-2025,20,Delhi,DEL,G836,Commercial,86.52,31.31,52.65,223.06,0,30.55,7.63,660.16,Yes,SM97927
09-11-2025,18,Chennai,CHE,G449,Industrial,152.24,102.82,72.22,221.21,0,35.8,7.38,1123.31,Yes,SM72429
07-04-2025,21,Kolkata,PUN,G706,Commercial,41.88,16.44,45.28,232.31,0,28.04,6.31,264.32,Yes,SM80324
10-07-2025,10,Chennai,CHE,G643,Industrial,167.76,93.32,54.78,223.84,0,30.36,7.03,1179.48,No,SM23250
01-12-2025,14,Chennai,CHE,G798,Industrial,208.75,94.71,58.88,229.62,0,29.12,7.73,1613.14,No,SM53671
30-01-2025,14,Bangalore,BLR,G173,Commercial,18.98,7.93,58.9,224.57,0,24.22,6.81,129.23,No,SM76902
19-03-2025,16,Delhi,DEL,G680,Residential,5.9,1.96,51.59,222.67,0,30.87,7.83,46.18,No,SM86219
27-12-2025,5,Bangalore,BLR,G304,Residential,6.35,2.98,50.64,220.36,0,22.22,6.93,44.02,No,SM88101
01-07-2025,18,Chandigarh,CHD,G635,Residential,10.79,5.39,43.08,228.48,0,23.87,6.05,65.24,Yes,SM23668
19-02-2025,18,Delhi,DEL,G984,Industrial,307.88,138.86,68.79,225.53,0,30.24,8.36,2572.39,Yes,SM27562
10-08-2025,4,Kolkata,PUN,G322,Industrial,72.76,19.99,40,227.04,0,24.92,6.36,462.88,No,SM69400
18-04-2025,8,Kolkata,PUN,G583,Residential,3.52,1.18,40,226.4,0,30.12,6.7,23.59,No,SM46832
23-03-2025,3,Chandigarh,CHD,G718,Industrial,80.04,29.1,64,224.68,0,24.46,5.95,475.9,No,SM22474
28-02-2025,18,Kolkata,PUN,G659,Residential,10.91,3.22,56.1,223.44,0,25.54,6.6,72.08,Yes,SM27689
14-03-2025,18,Hyderabad,HYD,G213,Residential,18.75,8.93,47.87,226.27,0,33.07,7.24,135.75,Yes,SM59307
06-09-2025,1,Hyderabad,HYD,G137,Industrial,132.39,61.93,47.24,226.51,0,25.46,6.77,895.83,No,SM73539
11-08-2025,21,Ahmedabad,AMD,G576,Residential,11.08,5.57,54.11,234.98,1,29.94,5.79,64.1,Yes,SM13769
27-11-2025,0,Ahmedabad,AMD,G486,Industrial,62.18,35.57,40.22,228.12,0,33.67,5.6,348.48,No,SM24986
13-02-2025,6,Bangalore,BLR,G191,Industrial,114.67,58.95,52.47,220.75,0,23.94,7.49,858.44,No,SM16676
01-04-2025,7,Hyderabad,HYD,G108,Commercial,18.16,7.62,40.82,232.33,0,24.69,6.78,123.14,No,SM57423
29-05-2025,23,Chandigarh,CHD,G721,Residential,4.93,1.58,39.49,223.52,0,24.07,5.64,27.79,No,SM38661
16-02-2025,15,Kolkata,PUN,G444,Industrial,130.28,33.29,63.44,227.86,0,25.77,6.37,829.65,No,SM82328
27-05-2025,8,Delhi,DEL,G930,Industrial,252.12,78.54,58.21,228.5,0,31.31,8.03,2023.89,No,SM24058
04-04-2025,9,Mumbai,MUM,G528,Residential,13.4,4.41,48.34,228.97,0,32.87,9.3,124.55,No,SM13079
08-12-2025,10,Chennai,CHE,G865,Industrial,229.15,103.38,74.92,227.41,0,30.89,7.24,1659.45,No,SM39392
14-01-2025,19,Kolkata,PUN,G200,Industrial,224,88.87,60.56,222.24,0,28.18,6.46,1448.01,Yes,SM11485
27-04-2025,3,Bangalore,BLR,G383,Industrial,137.44,33.26,66.74,222.41,0,26.71,7.04,968.03,No,SM13689
13-08-2025,10,Hyderabad,HYD,G510,Industrial,106.37,50.97,51.64,221.58,0,29.39,7.14,759.64,No,SM13910
30-06-2025,23,Delhi,DEL,G191,Residential,7.6,1.52,47.76,233.4,0,30.25,7.85,59.69,No,SM33897
11-09-2025,17,Chennai,CHE,G204,Commercial,46.94,22.67,53.69,232.94,0,33.65,7.74,363.49,No,SM75342
31-08-2025,2,Chandigarh,CHD,G597,Residential,4.19,1.82,37.42,230.09,0,20.29,6.43,26.92,No,SM79804
14-10-2025,2,Chandigarh,CHD,G406,Industrial,76.88,28.91,62.69,227.45,0,26.63,6.46,496.53,No,SM49774
22-06-2025,16,Hyderabad,HYD,G424,Commercial,50.91,25.46,47.09,229.86,0,25.99,7.22,367.5,No,SM57921
16-04-2025,12,Bangalore,BLR,G950,Industrial,146.21,50.76,70.62,221.38,0,22.78,7.08,1034.95,No,SM51747
01-05-2025,11,Delhi,DEL,G753,Industrial,177.49,56.95,51.75,234.09,0,24.73,7.7,1366.42,No,SM10502
02-08-2025,6,Ahmedabad,AMD,G313,Residential,7.56,4.53,53.76,221.36,0,34.35,5.55,41.9,No,SM92822
08-12-2025,2,Bangalore,BLR,G152,Industrial,154.2,91.29,48.42,228.72,0,27.49,7.2,1110.56,No,SM30023
17-04-2025,7,Chandigarh,CHD,G101,Residential,3.46,1.19,42.35,228.29,1,23.28,6.01,20.79,No,SM46739
11-10-2025,6,Bangalore,BLR,G570,Residential,4.51,1.52,44.45,233.15,0,29.67,6.74,30.41,No,SM40316
03-09-2025,11,Chennai,CHE,G878,Residential,4.91,1.97,52.49,223.75,0,27.09,7.38,36.27,No,SM70184
06-11-2025,1,Bangalore,BLR,G798,Commercial,36.5,14.54,33.65,229.46,0,22.55,7.36,268.53,No,SM16883
08-01-2025,7,Hyderabad,HYD,G670,Residential,5.3,2.13,50.53,228.18,0,27,6.95,36.82,No,SM29160
24-04-2025,20,Kolkata,PUN,G397,Residential,16.42,6.23,41.65,220.32,0,27.38,6.47,106.3,Yes,SM70168
08-11-2025,7,Hyderabad,HYD,G607,Residential,5.55,3.29,30.55,230.05,0,31.67,7.21,40,No,SM27709
16-10-2025,20,Chennai,CHE,G877,Industrial,350.33,141.94,90.03,225.86,0,35.13,7.1,2486.18,Yes,SM27733
26-06-2025,19,Delhi,DEL,G435,Industrial,600.6,190.8,100,226.11,0,30.21,7.51,4510.72,Yes,SM76389
09-11-2025,20,Kolkata,PUN,G553,Industrial,140.72,43.38,59.9,224.3,0,31.76,6.56,923.43,Yes,SM13780
16-11-2025,22,Bangalore,BLR,G316,Industrial,198.49,104.31,49.85,227.99,0,24.11,6.71,1332.45,Yes,SM22215
16-08-2025,7,Delhi,DEL,G101,Industrial,222.69,77.45,62.27,228.97,0,23.26,7.69,1711.69,No,SM36144
06-04-2025,18,Hyderabad,HYD,G178,Residential,14.4,3.12,39.44,220.97,0,25.26,6.88,99.08,Yes,SM78347
28-12-2025,16,Mumbai,MUM,G863,Industrial,103.91,25.89,59.39,221.26,0,28.23,9.5,986.91,No,SM88118
19-06-2025,22,Chandigarh,CHD,G568,Residential,12.56,2.63,59.26,228.4,0,25.8,6.2,77.83,Yes,SM99859
19-04-2025,22,Hyderabad,HYD,G472,Commercial,101.46,41.66,52.15,220.18,0,30.8,6.6,669.49,Yes,SM15097
04-02-2025,9,Hyderabad,HYD,G556,Industrial,199.28,95.49,53.93,231.07,0,25.67,6.51,1297.65,No,SM28985
09-09-2025,19,Mumbai,MUM,G539,Industrial,193.46,44.54,60.35,232.47,0,28.83,9.1,1760.47,Yes,SM19087
22-11-2025,21,Chennai,CHE,G800,Commercial,30.28,15.2,38.03,229.16,0,32.13,7.18,217.54,Yes,SM73199
31-03-2025,15,Hyderabad,HYD,G181,Industrial,167.32,70.45,64.73,233.4,0,24.45,6.54,1094.93,No,SM48954
30-08-2025,8,Delhi,DEL,G395,Commercial,40.96,14.57,53.1,234.33,0,25.41,7.56,309.63,No,SM57851
12-03-2025,19,Delhi,DEL,G549,Commercial,40.51,14.1,43.05,229.05,0,31.42,7.74,313.62,Yes,SM43748
08-03-2025,3,Kolkata,PUN,G666,Industrial,59.07,19.15,56.73,229.54,0,25.32,6.67,394.07,No,SM75526
16-03-2025,22,Hyderabad,HYD,G488,Commercial,70.89,28.57,60.09,224.57,0,31.29,6.69,474.54,Yes,SM52328
11-03-2025,8,Chandigarh,CHD,G794,Industrial,69.43,31.3,40.94,224.54,0,28.31,6.14,426.5,No,SM15210
07-02-2025,6,Kolkata,PUN,G814,Commercial,24.42,6.14,46.57,221.66,0,31.36,6.35,155.06,No,SM74352
26-10-2025,2,Delhi,DEL,G607,Residential,5.77,2.38,45.58,223.95,0,25.99,8.07,46.59,No,SM14261
25-03-2025,17,Delhi,DEL,G515,Industrial,198.72,68.01,63.87,234.45,0,23.42,7.6,1510.56,No,SM11431
19-07-2025,0,Kolkata,PUN,G210,Commercial,32.85,12.17,41.34,229.35,0,23.86,6.41,210.63,No,SM68290
06-01-2025,22,Ahmedabad,AMD,G602,Commercial,64.36,31.33,63.44,225.09,0,35.88,6.19,398.09,Yes,SM91152
15-10-2025,21,Kolkata,PUN,G735,Residential,15.24,5.99,43.46,227.74,0,25,6.26,95.45,Yes,SM51120
10-07-2025,3,Mumbai,MUM,G594,Commercial,48.66,7.3,56.87,223.78,0,28.85,9.33,454.18,No,SM32262
22-01-2025,0,Hyderabad,HYD,G167,Industrial,139.3,57.32,46.93,234.44,0,25.24,6.78,945.04,No,SM98504
31-12-2025,13,Ahmedabad,AMD,G613,Commercial,39.38,19.55,48.94,233.9,0,32.87,5.55,218.59,No,SM71165
05-09-2025,21,Mumbai,MUM,G355,Residential,20.71,5.21,36.07,224.29,0,26.03,9.15,189.39,Yes,SM69796
25-02-2025,7,Kolkata,PUN,G252,Commercial,34.36,13.14,40,220.45,0,30.87,6.4,219.97,No,SM75590
18-08-2025,7,Chandigarh,CHD,G364,Industrial,70.57,31.73,66.06,224.17,0,25.35,6.36,449.1,No,SM73896
26-02-2025,11,Chandigarh,CHD,G494,Industrial,116.87,28.66,66.69,231.2,0,23.47,5.55,649.04,No,SM64180
16-06-2025,12,Hyderabad,HYD,G201,Residential,13.31,4.68,42.33,221.67,0,30.42,6.96,92.61,No,SM67191
09-12-2025,16,Delhi,DEL,G635,Residential,11.09,4.19,59.11,234.09,0,23.65,8.24,91.41,No,SM43813
01-12-2025,6,Chennai,CHE,G972,Industrial,205.73,45.05,66.57,221.24,0,31.37,7.49,1541.67,No,SM69670
03-03-2025,20,Chennai,CHE,G591,Residential,8.34,4.35,33.83,225.47,0,30.48,7.21,60.06,Yes,SM43732
15-04-2025,10,Delhi,DEL,G338,Residential,14.29,6.28,58.43,226.18,0,24.08,8,114.39,No,SM88417
13-06-2025,10,Mumbai,MUM,G648,Commercial,75.1,19.72,40.51,230.91,0,33.98,9.36,703.21,No,SM58706
09-10-2025,17,Delhi,DEL,G765,Residential,9.23,3.75,59.92,221.9,0,28.74,8.27,76.26,No,SM26800
28-08-2025,10,Kolkata,PUN,G925,Commercial,40.64,16.04,56.1,229.09,0,25.38,6.7,272.11,No,SM75358
20-01-2025,16,Delhi,DEL,G524,Industrial,202.59,72.25,68.26,232.83,1,24,8.2,1662.03,No,SM73750
24-05-2025,1,Mumbai,MUM,G326,Commercial,17.23,3.77,56.72,220.56,0,33.76,8.68,149.64,No,SM61642
11-01-2025,22,Delhi,DEL,G493,Industrial,230.26,116.44,81.03,221.49,0,31.33,8.25,1900.57,Yes,SM25105
11-07-2025,9,Ahmedabad,AMD,G667,Commercial,33.05,16.7,44.3,224.26,0,34.74,5.8,191.53,No,SM75216
28-12-2025,16,Ahmedabad,AMD,G195,Commercial,36.47,22.33,55.65,233.75,0,33.34,5.76,210.22,No,SM67406
29-01-2025,14,Hyderabad,HYD,G750,Industrial,107.05,59.46,47.71,224.62,0,30.48,7.36,788.43,No,SM92835
28-03-2025,9,Chennai,CHE,G744,Residential,9.53,3.15,55.95,229.36,0,29.14,7.67,73.13,No,SM39829
11-10-2025,13,Ahmedabad,AMD,G259,Industrial,90.07,52.79,44.01,220.48,0,31.98,6.5,585.35,No,SM64849
03-09-2025,10,Kolkata,PUN,G843,Industrial,87.19,28.37,55.72,220.54,0,29.42,6.21,541.5,No,SM34338
31-12-2025,22,Bangalore,BLR,G130,Commercial,57.19,28.64,51.72,223.9,0,21.57,7.18,410.47,Yes,SM54120
19-07-2025,7,Mumbai,MUM,G456,Residential,3.79,1.02,36.38,228.38,0,30.98,8.74,33.13,No,SM77400
21-09-2025,1,Bangalore,BLR,G228,Commercial,9.62,5.9,50.96,220.05,1,24.94,6.83,65.75,No,SM60099
24-01-2025,7,Kolkata,PUN,G233,Residential,4.78,1.79,40,233.92,0,26.2,6.4,30.63,No,SM89416
04-09-2025,21,Kolkata,PUN,G303,Residential,5.77,1.79,40,220.7,0,26.17,6.59,38.06,Yes,SM99962
23-01-2025,5,Bangalore,BLR,G724,Industrial,84.57,33.56,59.46,224.35,0,29.4,7.24,612.19,No,SM59200
07-11-2025,8,Ahmedabad,AMD,G843,Residential,5.83,2.77,43.58,226.6,0,29.42,5.52,32.21,No,SM97383
01-05-2025,3,Bangalore,BLR,G256,Residential,3.59,1.88,37.36,234.05,0,28.2,7.38,26.46,No,SM45392
12-03-2025,5,Kolkata,PUN,G999,Residential,4.78,1.32,40,225.24,0,25.31,6.48,30.96,No,SM90075
31-07-2025,16,Chandigarh,CHD,G453,Commercial,31.28,15.2,50.13,227.5,0,27.51,5.58,174.67,No,SM15474
29-05-2025,18,Chennai,CHE,G277,Residential,20.28,6.94,37.03,233.3,0,29.51,7.45,151.12,Yes,SM34984
25-09-2025,16,Chandigarh,CHD,G467,Industrial,124.32,41.54,61.43,229.61,1,24.53,5.54,688.99,No,SM28453
18-05-2025,21,Mumbai,MUM,G602,Residential,20.24,5.3,41.02,234.78,0,28.78,8.89,180.04,Yes,SM12587
04-04-2025,18,Kolkata,PUN,G564,Commercial,49.23,13.19,58.88,230.31,0,30.71,6.5,319.89,Yes,SM91691
19-04-2025,19,Mumbai,MUM,G961,Residential,21.52,5.19,35.15,224.9,0,25.76,8.81,189.52,Yes,SM36815
14-10-2025,22,Mumbai,MUM,G973,Residential,21.6,7.94,60.16,224.93,0,30.85,8.83,190.7,Yes,SM83375
11-02-2025,1,Mumbai,MUM,G549,Commercial,12.19,4,43.22,232.78,0,35,9.24,112.61,No,SM54576
28-02-2025,23,Delhi,DEL,G525,Industrial,108.91,37.5,60.89,220.86,0,27.23,7.99,870.59,No,SM59586
15-03-2025,21,Chennai,CHE,G555,Industrial,334.66,128.58,75.47,224.84,0,35.49,7.19,2405.79,Yes,SM30916
28-03-2025,8,Mumbai,MUM,G450,Industrial,93.47,29.23,65.35,231.19,0,31.09,9.46,884.13,No,SM91101
01-12-2025,16,Kolkata,PUN,G796,Residential,2.48,0.99,40,222.52,1,29.85,6.71,16.65,No,SM81666
21-03-2025,15,Delhi,DEL,G888,Residential,5.93,1.41,53.59,225.91,0,24.61,8.23,48.77,No,SM74667
21-04-2025,11,Chandigarh,CHD,G750,Commercial,26.41,11.18,33.64,225.23,0,24.74,5.92,156.25,No,SM94359
27-03-2025,21,Ahmedabad,AMD,G652,Commercial,73.21,38.48,39.32,225.74,0,30.25,6.24,457.13,Yes,SM37891
22-07-2025,3,Chandigarh,CHD,G339,Industrial,74.03,25.91,63.4,233.37,0,29.97,5.92,438.46,No,SM93678
06-10-2025,12,Mumbai,MUM,G362,Commercial,63.23,11.82,36.32,224.56,0,29.28,8.63,545.91,No,SM83816
03-11-2025,12,Delhi,DEL,G381,Commercial,37.49,17.46,44.75,223.58,0,31.72,8.15,305.51,No,SM53230
25-05-2025,3,Mumbai,MUM,G596,Industrial,180.48,60.97,52.05,230.24,0,27.83,8.62,1555.46,No,SM23481
19-06-2025,1,Bangalore,BLR,G802,Commercial,19.73,13.39,33.97,220.54,0,22.39,7,138.07,No,SM77955
12-07-2025,0,Delhi,DEL,G202,Commercial,35.23,14.15,37.52,230.58,0,25.64,8.15,287.09,No,SM79766
02-02-2025,12,Ahmedabad,AMD,G262,Residential,4.17,2.52,33.42,220.94,0,29.66,5.7,23.75,No,SM71467
15-11-2025,21,Mumbai,MUM,G749,Residential,21.66,5.47,61.17,223.22,0,30.99,9.44,204.5,Yes,SM72895
22-10-2025,15,Chandigarh,CHD,G895,Residential,3.11,1.31,59.31,233.81,1,28.98,6.16,19.17,No,SM71939
23-11-2025,16,Chandigarh,CHD,G893,Residential,4.95,1.34,56.5,224.41,0,24.66,6.2,30.71,No,SM69445
12-06-2025,14,Mumbai,MUM,G471,Residential,4.43,1.75,51.44,227.74,0,33.68,8.74,38.73,No,SM19886
31-03-2025,17,Bangalore,BLR,G649,Residential,7.99,3.05,33.8,220.13,0,22.53,7.35,58.75,No,SM34142
27-08-2025,3,Chandigarh,CHD,G766,Commercial,15.93,5.83,45.59,233.14,0,20.45,5.79,92.3,No,SM20790
08-06-2025,7,Chandigarh,CHD,G438,Industrial,159.76,66.5,50.98,233.02,0,20.43,5.66,904.34,No,SM16039
03-12-2025,1,Bangalore,BLR,G520,Commercial,32.58,19.02,45.26,224.93,0,27.1,7.29,237.62,No,SM13930
17-01-2025,8,Bangalore,BLR,G699,Commercial,24.99,10.31,57.5,222.01,0,21.58,7.43,185.58,No,SM93285
22-05-2025,18,Kolkata,PUN,G589,Residential,9.99,3.36,46.01,230.16,0,28.67,6.53,65.2,Yes,SM67684
16-09-2025,7,Hyderabad,HYD,G935,Commercial,34.71,17.63,60.47,225.75,0,32.68,6.54,226.88,No,SM49399
20-04-2025,3,Delhi,DEL,G413,Residential,4.58,1.44,52.46,228.02,0,25.14,7.64,34.99,No,SM23167
13-07-2025,7,Chandigarh,CHD,G856,Industrial,140.96,56.25,47.1,231.58,0,29.85,5.71,805.08,No,SM33353
13-01-2025,6,Chennai,CHE,G532,Commercial,20.61,11.5,40.06,227.9,0,26.18,7.1,146.4,No,SM75251
12-10-2025,22,Hyderabad,HYD,G504,Industrial,173.5,88,66.35,226.57,0,26.49,6.54,1134.34,Yes,SM88905
02-11-2025,18,Mumbai,MUM,G111,Residential,23.67,7.45,49.37,226.53,0,31.4,8.84,209.31,Yes,SM71407
25-08-2025,11,Hyderabad,HYD,G498,Residential,10.66,4.43,33.07,233.22,0,24.33,7.1,75.72,No,SM42045
09-09-2025,2,Mumbai,MUM,G711,Residential,6.47,2.37,39.65,230.47,0,25.41,8.59,55.56,No,SM25654
08-07-2025,12,Bangalore,BLR,G561,Commercial,57.98,29.4,50.8,232.43,0,27.06,7.27,421.26,No,SM73763
20-06-2025,16,Kolkata,PUN,G865,Commercial,14.81,4.62,45.54,227.39,0,22.75,6.53,96.73,No,SM90296
31-10-2025,5,Mumbai,MUM,G293,Commercial,19.21,3.35,60.92,224.32,0,27.53,9.19,176.49,No,SM13970
22-08-2025,16,Delhi,DEL,G833,Residential,8.12,2.92,53.81,226.24,0,23.49,7.91,64.21,No,SM93905
25-04-2025,23,Chennai,CHE,G119,Residential,3.84,1.72,53.38,220.47,0,28.86,7.8,29.91,No,SM33468
01-02-2025,10,Delhi,DEL,G572,Residential,10.6,3.27,38.06,232.64,0,31.66,8.49,90,No,SM26913
12-08-2025,20,Chennai,CHE,G656,Residential,18.13,8.58,33.81,222.89,0,32.08,7.86,142.56,Yes,SM91100
30-07-2025,13,Delhi,DEL,G375,Residential,6.81,2.89,32.68,234.56,0,30.3,8.33,56.71,No,SM15108
13-08-2025,2,Delhi,DEL,G863,Residential,5.94,1.68,38.59,232.53,0,27.09,8.44,50.13,No,SM28280
28-06-2025,21,Ahmedabad,AMD,G496,Commercial,36.61,18.77,34.66,223.01,0,28.05,5.94,217.29,Yes,SM97975
11-09-2025,22,Mumbai,MUM,G235,Residential,7.73,2.43,49.77,224.18,0,29.83,8.8,68.07,Yes,SM17184
14-10-2025,16,Chandigarh,CHD,G369,Residential,7.24,3.68,42.72,224.9,0,22.63,6.31,45.7,No,SM26735
26-07-2025,14,Ahmedabad,AMD,G802,Industrial,177.4,133.05,52.74,225.9,0,29.57,5.93,1051.9,No,SM89230
31-05-2025,4,Chandigarh,CHD,G950,Commercial,13.16,5.62,39.32,222.33,0,23.34,5.72,75.2,No,SM92765
12-01-2025,9,Chandigarh,CHD,G602,Commercial,29.41,9.73,47.94,232.45,0,21.13,6.12,180.01,No,SM53491
24-01-2025,17,Kolkata,PUN,G396,Commercial,33.94,10.3,40,221.69,0,25.89,6.8,230.65,No,SM40254
22-07-2025,6,Chennai,CHE,G340,Residential,8.86,3.93,31.89,226.46,0,26.43,7.36,65.21,No,SM74261
04-02-2025,9,Hyderabad,HYD,G507,Commercial,24.02,8.84,51.4,233.76,0,31.76,7.31,175.66,No,SM82685
04-05-2025,7,Chandigarh,CHD,G197,Industrial,125.16,48.4,54.52,232.49,0,26.59,6.47,809.43,No,SM74217
15-09-2025,21,Hyderabad,HYD,G114,Residential,14.08,7.67,44.41,227.99,0,28.13,6.53,91.91,Yes,SM12764
12-03-2025,23,Bangalore,BLR,G281,Residential,2.74,1.55,56.27,220.35,0,29.4,7.49,20.53,No,SM74499
11-05-2025,12,Bangalore,BLR,G732,Commercial,38.6,19.55,61.86,233.16,0,27.97,7.13,275.37,No,SM64551
24-01-2025,9,Chennai,CHE,G378,Commercial,54.07,29.5,54.41,229.36,0,28.72,7.19,388.73,No,SM55295
10-02-2025,19,Mumbai,MUM,G501,Residential,13.82,3.38,54.38,233.32,0,28.64,8.95,123.76,Yes,SM33988
04-08-2025,11,Delhi,DEL,G188,Residential,11.65,4.71,52.16,233.23,0,27.82,8.08,94.09,No,SM88011
14-04-2025,15,Delhi,DEL,G233,Commercial,59.37,18.22,62.94,232.79,0,32.81,7.53,446.81,No,SM39474
06-07-2025,2,Bangalore,BLR,G569,Commercial,28.27,12.79,33.83,220.59,0,22.65,6.68,188.82,No,SM70781
04-04-2025,8,Delhi,DEL,G430,Residential,11.6,3.76,39.16,224.41,0,25.03,8.41,97.53,No,SM72885
28-09-2025,16,Ahmedabad,AMD,G305,Commercial,29.19,18.27,33.92,230.4,0,32.01,5.65,165.05,No,SM41384
19-01-2025,17,Bangalore,BLR,G759,Industrial,194.1,94,69.41,233.73,0,22.11,6.82,1323.98,No,SM37851
21-11-2025,5,Ahmedabad,AMD,G792,Residential,4.69,1.73,35.47,220.43,0,27.29,5.98,28.01,No,SM44077
09-09-2025,5,Ahmedabad,AMD,G357,Industrial,86.36,46.7,52.64,226.22,0,36.21,6.26,540.95,No,SM92164
09-08-2025,2,Delhi,DEL,G451,Commercial,34.89,11.32,37.49,220.63,0,27.36,8.09,282.4,No,SM55903
11-07-2025,2,Hyderabad,HYD,G360,Residential,4.34,2.23,32.43,224.03,0,32.11,6.75,29.29,No,SM24661
04-01-2025,16,Chennai,CHE,G890,Commercial,51.72,29.89,61.17,232.35,0,29,7.88,407.63,No,SM83049
02-02-2025,6,Hyderabad,HYD,G774,Industrial,143.14,70.86,65.31,221.64,0,26.98,6.71,959.98,No,SM57738
23-08-2025,0,Hyderabad,HYD,G279,Commercial,30.01,10.76,55,234.02,0,32.35,6.6,197.95,No,SM70127
14-11-2025,23,Ahmedabad,AMD,G145,Commercial,24.91,13.3,51.49,234.41,0,30.22,5.89,146.76,No,SM49032
06-01-2025,14,Ahmedabad,AMD,G456,Residential,7.7,3.45,32.77,224.92,0,33.75,6.07,46.73,No,SM57875
15-02-2025,7,Chennai,CHE,G815,Commercial,33.88,15.53,34.39,222.14,0,34.09,7.28,246.78,No,SM64120
20-10-2025,13,Chandigarh,CHD,G521,Commercial,32.8,9.14,53.28,231.09,0,22.99,5.61,184.16,No,SM49500
12-03-2025,17,Ahmedabad,AMD,G842,Commercial,18.39,9.84,45.84,231.76,0,29.03,5.63,103.61,No,SM77256
13-07-2025,19,Bangalore,BLR,G805,Residential,23.02,13.73,41.3,228.99,0,25.14,7.28,167.53,Yes,SM23655
26-01-2025,10,Ahmedabad,AMD,G267,Residential,10.43,5.86,31.04,220.86,0,35.3,5.77,60.19,No,SM53009
09-04-2025,21,Hyderabad,HYD,G824,Commercial,77.58,35.42,51.76,224.2,0,28.45,6.98,541.24,Yes,SM20652
08-12-2025,3,Mumbai,MUM,G689,Residential,8.83,2.61,54.88,231.31,0,28.22,9.25,81.72,No,SM30785
19-06-2025,16,Kolkata,PUN,G565,Residential,11.05,4.2,48.07,222.16,0,23.72,6.69,73.91,No,SM17473
07-04-2025,10,Chandigarh,CHD,G671,Commercial,46.09,25.18,62.61,226.09,0,27.24,5.84,268.97,No,SM13105
09-01-2025,13,Bangalore,BLR,G469,Residential,4.47,2.6,32.45,225.4,0,25.35,7.15,31.95,No,SM69570
24-10-2025,16,Hyderabad,HYD,G607,Commercial,50.27,18.78,53.03,226.57,0,25.08,7.37,370.34,No,SM34149
13-07-2025,6,Hyderabad,HYD,G782,Commercial,33.19,16.02,60.32,224.14,0,30.38,6.59,218.75,No,SM40822
10-11-2025,4,Kolkata,PUN,G118,Residential,2.46,0.68,40,227.37,0,26.13,6.38,15.73,No,SM93619
17-11-2025,5,Kolkata,PUN,G917,Residential,4.64,1.71,54.47,227.93,0,30.92,6.39,29.62,No,SM69566
10-09-2025,9,Mumbai,MUM,G108,Industrial,254.49,75.82,76.45,229.98,0,34.28,8.57,2182.23,No,SM94911
11-01-2025,14,Chennai,CHE,G531,Residential,3.45,2.02,44.34,232.35,0,29.92,7.52,25.91,No,SM36044
22-06-2025,16,Mumbai,MUM,G538,Industrial,236.34,41.53,64.63,222.28,0,30.22,9.14,2159.79,No,SM67049
11-10-2025,22,Ahmedabad,AMD,G748,Commercial,57.4,31.1,55.74,229.26,0,32.67,6.4,367.56,Yes,SM97010
31-10-2025,16,Delhi,DEL,G956,Residential,7.25,3.17,42.72,232.87,0,23.7,7.89,57.19,No,SM68083
09-09-2025,7,Ahmedabad,AMD,G511,Commercial,45.66,30.39,49.57,220.32,0,30.01,5.52,252.11,No,SM62504
07-01-2025,8,Ahmedabad,AMD,G628,Commercial,37.56,16.99,46.76,221.79,0,35.27,5.9,221.49,No,SM10925
21-03-2025,14,Ahmedabad,AMD,G612,Residential,4.19,2.39,41.42,232.47,0,33.72,5.79,24.22,No,SM47965
30-01-2025,22,Kolkata,PUN,G838,Residential,15.4,4.81,61.49,225.71,0,29.92,6.21,95.65,Yes,SM23273
22-03-2025,11,Kolkata,PUN,G582,Industrial,140.22,43.72,49.4,233.64,0,27.69,6.29,881.97,No,SM12796
28-03-2025,8,Hyderabad,HYD,G482,Commercial,26.8,15.46,41.68,233.14,0,31.76,7.13,191.1,No,SM76637
10-07-2025,19,Hyderabad,HYD,G335,Industrial,212.7,100.5,65.27,224.94,0,26.52,7.29,1551.29,Yes,SM44629
02-10-2025,3,Chandigarh,CHD,G325,Residential,5.55,1.88,43.56,221.43,0,22.45,6.12,34,No,SM38795
21-11-2025,18,Kolkata,PUN,G335,Commercial,49.28,13.58,49.09,229.46,1,22.56,6.71,330.8,Yes,SM79336
05-08-2025,22,Bangalore,BLR,G822,Industrial,159.08,93.02,58.91,233.57,0,27.31,6.76,1074.64,Yes,SM39223
12-07-2025,12,Bangalore,BLR,G201,Commercial,43.38,24.78,40.34,225.99,0,30.83,7.08,306.95,No,SM39739
17-07-2025,12,Chennai,CHE,G347,Industrial,289.9,116.46,64.99,231.8,0,33.6,7.57,2194.46,No,SM69734
25-06-2025,4,Chandigarh,CHD,G120,Commercial,34.08,11.32,53.41,224.54,0,26.2,5.74,195.61,No,SM25309
